"Feature","Feature.Systematic.Name","Feature.Type","Coordinates","Strand","ChrN","Pathways","pro","anti","fitness","GoTerm","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3","p7.8","p10.7","p14","p17.8","p22","p26.8","p32.2","p38.4","p45.4","p53.3","p62.2","p72.3","RLS","buds"
"yer181c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,11,13,30,26,28,29,19,21,17,22,24,23,17,27,23,19,23,32,28,42,52,48,27,60,22,24,23,17,27,23,19,23,32,28,28,29,19,21,17",26.025
"sol1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17,24,35,46,23,51,19,23,15,24,22,44,35,5,35,16,3,35,16,37,15,18,1,16,19,15,16,1,15,26,17,2,23,20,14,9,2,21,9,17,18,46,60,53,50,17,18,43,20,30,39,33,22,19,28,20,11,14,38,17,15,15,18,16,14,37,14,50,33,37,48,34,38,29,34,38,45,43,42,20,49,30,38,34,43",26.0117647058824
"UGA2","YBR006W","ORF","247010-248503","+","II","4-aminobutyrate degradation; glutamate degradation I",NA,NA,NA,"0009450; 0009013; 0004777; 0004029; 0009450; 0009013; 0055114; 0016491; 0008152; 0016491; 0016620; 0005737; 0034599; 0009013; 0006540; 0009450; 0009450; 0006540; 0009450; 0009013; 0009450; 0009013; 0055114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.67250386,37.72041851,41.08884536,46.51719893,55.48667414,65.00442416,70.80147232,76.45406727,83.45711287,90.90426668,93.59083045,87.82476054,"27,27,11,29,36",26
"YBP1","YBR216C","ORF","655576-657600","-","II",NA,NA,NA,NA,"0003674; 0005737; 0005737; 0005737; 0034599",14.4377339,14.32271045,14.24523381,14.18649724,14.33023946,14.13622305,14.02194831,14.64549529,13.5279775,12.8665171,12.52930519,13.11374797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,21,12,26,42",26
"VBA2","YBR293W","ORF","787006-788430","+","II",NA,NA,NA,NA,"0005783; 0055085; 0055085; 0016021; 0005773; 0055085; 0006810; 0016021; 0000329; 0015802; 0015174; 0015174; 0016021; 0006865; 0016020; 0005774",22.13532506,20.63546242,18.99604169,17.53278121,15.70090817,16.12084777,16.91128928,17.37299076,16.76322612,16.30737849,15.79853894,15.53150834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24,30,24,29,23",26
"NHP10","YDL002C","ORF","446967-447578","-","IV",NA,NA,NA,NA,"0000722; 0003677; 0006355; 0031011; 0005634; 0005634; 0006351; 0005634; 0006355; 0000404; 0045027; 0042766; 0031011; 0006302; 0006302; 0003682",52.95699591,51.23071265,49.35258644,47.30469166,44.97954411,43.13225397,41.72148622,41.24784766,37.67724113,35.26323939,33.68788423,33.89273095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,37,23,24,27",26
"TRP1","YDR007W","ORF","461842-462516","+","IV","tryptophan biosynthesis",NA,NA,NA,"0003824; 0004640; 0016853; 0000162; 0000162; 0009073; 0004640; 0000162; 0004640; 0008652; 0004640; 0005737; 0000162; 0008152; 0006568; 0000162",90.99168058,94.96117341,99.75057064,104.5281792,112.8253928,111.8405449,111.2942353,117.5089181,126.0652977,128.0207383,125.0931466,112.9666111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22,35,24,35,14",26
"YDR290W","YDR290W","ORF","1039370-1039699","+","IV",NA,NA,NA,NA,NA,10.63532704,11.07189745,11.6563742,12.32761557,13.57679416,14.09164869,13.87444618,11.8295626,10.34203296,10.10657682,10.95843015,13.82249964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,22,28,26,22",26
"SSN2","YDR443C","ORF","1345676-1349938","-","IV",NA,NA,NA,NA,"0005634; 0005634; 0006355; 0016592; 0000435; 0006351; 0045944; 0000122; 0001105; 0001135; 0016592; 0016592; 0001104; 0006357; 0016592",3.38050539,3.191485163,3.009177872,2.873603882,2.751937439,2.884079977,3.114856937,3.602292124,3.227579216,2.888709092,2.473558429,2.139606087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7,66,13,26,18",26
"YDR467C","YDR467C","ORF","1397583-1397909","-","IV",NA,NA,NA,NA,NA,42.56604405,42.59572035,42.19917962,41.54619214,38.90251864,38.06701915,38.90931008,46.21136517,46.2138833,45.69869945,44.50201505,43.32582613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,41,27,30,13",26
"YKE4","YIL023C","ORF","309386-310426","-","IX",NA,NA,NA,NA,"0016021; 0005783; 0006810; 0005789; 0006829; 0006882; 0005789; 0006829; 0005385; 0005783; 0071577; 0055085; 0046873; 0030001; 0016020; 0006811; 0005783; 0016020; 0016021",43.0201482,44.02268604,45.41496926,46.79609612,49.55419568,48.82842848,48.30941029,50.54612683,51.49484083,50.70562176,48.18053528,42.64488285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34,24,20,20,32",26
"YEL025C","YEL025C","ORF","102581-106147","-","V",NA,NA,NA,NA,"0005737; 0005634; 0005634; 0016020; 0016021; 0003674; 0008150; 0016020",12.31888689,11.50465821,10.58807737,9.70401802,8.471635082,8.268643234,8.652334005,10.44010299,10.3320529,9.538032808,7.909382374,5.155234851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30,28,17,23,32",26
"FMP32","YFL046W","ORF","42815-43438","+","VI",NA,NA,NA,NA,"0005739; 0003674; 0016020; 0033617; 0005739; 0005739; 0005739; 0005739; 0016020; 0005739; 0016021; 0005739",52.86459531,53.39078333,53.99719231,54.35083989,55.37933538,53.6269088,51.26356426,48.42448417,47.54910992,48.50995049,51.76168842,58.22631225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,24,24,20,34",26
"SNT2","YGL131C","ORF","261648-265859","-","VII",NA,NA,NA,NA,"0005737; 0070211; 0016874; 0005737; 0046872; 0043619; 0043619; 0036205; 0004842; 0016574; 0005737; 0005634; 0008270; 0005634; 0006351; 0005634; 0005634; 0005737; 0003677; 0003677; 0003682; 0006355",4.863827005,4.913765928,4.978085959,5.048817321,5.176711589,5.194603564,5.149581931,5.034762397,4.875913185,4.63720949,4.281372353,3.775067047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30,29,27,24,20",26
"COQ6","YGR255C","ORF","1002523-1003962","-","VII","ubiquinone biosynthesis from 4-hydroxybenzoate",NA,NA,NA,"0016491; 0016712; 0006744; 0006744; 0044550; 0004497; 0005739; 0006744; 0016020; 0006744; 0055114; 0071949; 0005743; 0005743; 0004497; 0004497; 0055114; 0031314; 0005739; 0008681; 0005739; 0006744; 0005739; 0016712; 0016709; 0050660; 0016491; 0006744; 0005743",25.11728914,23.23846361,21.28307322,19.48775865,17.42679424,17.2082047,18.21436126,21.66920691,21.86754347,22.51223634,23.37252241,24.77066313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18,37,32,32,34,30,22,17,21,24,27,24,19,22,31",26
"GGA2","YHR108W","ORF","328303-330060","+","VIII",NA,NA,NA,NA,"0030131; 0005622; 0016192; 0006886; 0043130; 0015031; 0070273; 0070273; 0005794; 0005794; 0006810; 0006896; 0006896; 0005802; 0043328; 0006895; 0043130",60.86596282,59.30643104,57.1871678,54.86548796,50.74763072,49.64782668,49.37135143,50.57601072,49.95633662,49.3743226,49.0345716,49.47463257,82.87555825,80.44577997,79.43183214,79.91153938,84.27930499,96.98639819,102.2026716,103.8311636,93.01454099,86.47522442,86.72425489,100.9819696,"41,41,25,17,34,9,18,20,24,22,23,24,27,37,37,41,41,25,17,34,9,18,20,24,22",26
"VPS25","YJR102C","ORF","619157-619765","-","X",NA,0,0,1,"0005737; 0005198; 0005829; 0005198; 0005198; 0043162; 0000433; 0000814; 0006623; 0006623; 0006810; 0015031; 0016020; 1904669; 0043328; 0042803; 0010008; 0005768; 0005198; 0005737",30.4669114,30.58250973,30.66645423,30.69523909,30.65392686,30.1922727,30.45420852,33.89874015,33.93348157,32.3206713,29.10938781,23.86974585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13,30,28,24,35",26
"YKL050C","YKL050C","ORF","342852-345620","-","XI",NA,NA,NA,NA,"0008150; 0003674; 0005575",3.286945138,3.301782821,3.374320183,3.471760809,3.772790105,3.795583407,3.747076699,3.486903872,3.550437545,3.837729173,4.330971958,5.050005843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,29,17,25,31",26
"SSP120","YLR250W","ORF","640317-641021","+","XII",NA,0,0,1,"0008150; 0000324; 0005509; 0005737; 0003674",76.74432374,77.63814714,79.81688023,82.29936188,90.45961349,89.12697235,84.00668234,70.94890279,62.33917245,59.81827127,62.40035438,72.84639251,98.50662027,98.46808677,95.31226679,85.17427801,63.13294396,54.74114626,52.37116342,57.21845467,72.54748949,71.76380248,63.77424471,44.76448487,"16,46,16,32,20",26
"NAB6","YML117W","ORF","34243-37647","+","XIII",NA,NA,NA,NA,"0005737; 0008150; 0003729; 0003676; 0000166; 0010494; 0003723; 0005737; 0010494; 0005737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.767228761,8.96156318,9.499241401,10.44625213,12.11828804,15.73952549,16.43615477,16.194583,14.04109968,13.01614906,12.84560517,14.62469526,"28,27,27,18,30",26
"STV1","YMR054W","ORF","383303-385975","+","XIII",NA,NA,NA,NA,"0016021; 0007035; 0010008; 0015992; 0000139; 0005794; 0000220; 0000220; 0051117; 0015986; 0070072; 0016471; 0000329; 0033179; 0016020; 0006810; 0015991; 0005768; 0015078; 0046961; 0046961; 0007035; 0000220; 0005794; 0016021; 0005794; 0005770; 0007035; 0007035; 0007035; 0006811",29.38612929,29.78262805,30.4246359,31.24527931,32.99757995,33.48059955,34.067288,36.06855291,35.75426578,34.05745039,30.74836473,25.33218949,11.39699192,11.40485427,11.46802522,11.63806719,12.09568257,12.27087615,12.19974994,11.89748465,11.55270938,11.36439561,11.45061171,11.97110268,"26,22,35,17,37,25,33,32,37,23,60,33,16,30,15,22,33,16,30,26,7,22,30,13,27,17,41,15,27,28,43,32,17,36,21,27,21,19,23,19,23,23,25,26,20",26
"VPS68","YOL129W","ORF","77560-78114","+","XV",NA,NA,NA,NA,"0034424; 0016021; 0005739; 0005774; 0015031; 0005773; 0005739; 0016021; 0003674; 0032511; 0034424; 0016020; 0005739; 0005739; 0000329; 0006623; 0006810; 0000329",137.3977713,138.4488608,142.4982724,148.734075,165.0423153,171.590656,177.734171,185.9380796,182.2635735,180.6856237,178.1321357,175.879588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,17,26,23,35",26
"MSA1","YOR066W","ORF","449436-451325","+","XV",NA,NA,NA,NA,"0007049; 0003674; 0000083; 0000083; 0006355; 0000082; 0005737; 0005634; 0006351; 0008361; 0008361",16.05557308,15.25154263,14.13053516,12.82550828,10.49613079,9.397131569,9.154398128,11.11528164,12.1588074,12.38430609,12.10941233,10.90152771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11,16,38,52,13",26
"dan1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25,39,27,17,22",26
"gfd2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26,31,28,33,12",26
"jen1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28,35,14,28,25",26
"rny1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31,29,29,19,22",26
"spo19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,36,25,27,23",26
"ydl199c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25,33,26,19,27",26
"yer108c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23,19,33,26,29",26
"ykl123w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35,30,31,18,16",26
"yml003w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26,29,30,26,19,26,29,30,26,19",26
"ypr157w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,24,26,27,24",26
"yps6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30,32,37,16,15",26
"itn1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37,14,28,25,23,31,31,25,33,16,19,24,20,37,14,30,34,32,38,45,22,29,28,11,29,40,12,21,15,29,12,28,12,30,25,35,19,16,18,34,25,18,32,28,37,21,33,26,30,31,10,29,30,20,29,18,29,23,34,17,35,33,24,20,33,13,20,6,35,28,26,35,28,33,28,30,37,17,23,34",25.9875
"MIR1","YJR077C","ORF","577255-578190","-","X",NA,0,1,0,"0005743; 0005315; 0006810; 0016021; 0016020; 0035435; 0031305; 0005739; 0055085; 0005739; 0016021; 0005739; 0005739; 0005739; 0005739; 0005743",329.7873794,343.7987377,362.4436785,382.5299616,419.9659325,426.4227582,417.4822853,375.0155787,365.571551,366.8466506,377.2106011,398.9648353,394.4117214,407.3327432,423.267296,446.7008078,483.5813128,485.7669421,493.8310589,492.7832546,475.3009807,473.8510016,477.3768015,486.9409201,"19,28,26,24,35,25,30,30,30,16,36,30,22,27,18,30,7,26,26,23,25,38,17,27,39,10,19,32,7,36,34,34,18,40,42,54,21,47,35,34,25,17,17,13,26,25,29,9,16,35,20,28,24,22,25,17,37,29,17,32,19,28,26,24,35,25,30,30,30,16,36,30,22,27,18,30,7,26,26,23,36,21,36,32,25,21,1",25.9770114942529
"GCN20","YFR009W","ORF","162488-164746","+","VI",NA,NA,NA,NA,"0022626; 0005829; 0005524; 0000166; 0005524; 0016887; 0006448; 0006448; 0016887; 0006417",89.93851942,88.87478015,87.28271172,85.43399515,81.83825918,80.91982985,79.92665907,77.45168298,76.50207832,76.36939489,77.21910262,79.53557699,77.28874633,78.34606767,80.08763446,82.72356433,86.34084235,93.79288089,98.13472052,100.5779417,96.3063627,97.47672874,102.8260848,115.9307841,"31,14,5,16,19,31,26,16,11,23,17,25,18,16,11,13,27,33,25,17,22,33,34,30,45,27,47,43,25,33,45,46,41,22,24,15,15,19,26,38,33,28,21,38,44,38,19,16,14,19,16,35,40,25,24,47,27,24,13,13",25.9666666666667
"KEL1","YHR158C","ORF","413685-417179","-","VIII",NA,NA,NA,NA,"0005934; 0005938; 0000755; 0043332; 0043332; 0001100; 1990615; 0005628; 0000755; 0032465; 0090337; 0060627; 0001100; 0000755; 0005737; 0008360; 0005935; 0003674",15.88045407,15.8352701,15.67204215,15.3636022,14.88434094,13.87588357,13.17596688,14.1288482,14.49709848,13.61699428,11.77606234,8.381886095,9.392984569,9.005453804,8.67443532,8.378675719,8.241595338,8.392853126,9.408681774,10.61314991,11.42890226,12.17824912,11.46409684,8.162601236,"10,22,28,21,20,12,44,3,42,41,38,25,34,26,19,13,35,36,17,44,26,23,27,12,25,17,19,49,24,22,25,17,26,17,15,23,20,23,21,28,31,49,48,24,15,27,23,39,14,31,10,22,28,21,20,31,49,48,24,15",25.9666666666667
"COQ2","YNR041C","ORF","700541-701659","-","XIV","ubiquinone biosynthesis from 4-hydroxybenzoate",NA,NA,NA,"0008299; 0016765; 0002083; 0047293; 0016020; 0005739; 0016021; 0016021; 0006744; 0006744; 0006744; 0016021; 0002094; 0008299; 0005743; 0005743; 0032592; 0031305; 0006744; 0008412; 0008412; 0005739; 0008412; 0005739; 0006744; 0006744; 0005739; 0016740",23.48870477,24.85884722,26.57528505,28.50657699,31.51717298,32.67625868,33.07023785,32.62750872,32.96787303,33.60390259,34.30792216,35.16294042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29,4,31,17,18,26,37,24,28,28,11,25,29,31,7,29,35,22,25,19,25,36,10,35,17,42,23,30,19,19,35,30,41,35,34,28,19,42,34,41,32,48,36,36,30,38,24,38,24,32,33,24,31,15,38,15,29,17,8,21,27,18,19,14,30,22,22,30,20,22,32,17,34,27,25,20,22,31,22,9,29,17,8,36,18,13,36",25.9655172413793
"ERG5","YMR015C","ORF","300869-302485","-","XIII","ergosterol biosynthesis",0,0,1,"0016126; 0020037; 0016491; 0006694; 0016126; 0008202; 0006629; 0046872; 0004497; 0016705; 0055114; 0005783; 0000249; 0006696; 0006696; 0005783; 0005506; 0055114",53.61373931,53.26323097,52.45596148,51.44294773,48.93701801,48.48713434,48.5185389,49.41237163,50.57284168,50.93048016,51.09219802,51.10025662,39.43875602,39.0807423,38.8122988,38.51348815,37.93249767,40.19598718,41.92889771,42.86689515,40.23542925,37.49453279,35.23122987,34.78357499,"32,34,23,39,49,33,19,45,10,23,25,27,34,27,31,22,29,27,35,19,18,17,18,20,11,26,24,12,18,35,24,12,26,13,25,23,19,19,19,31,36,41,29,32,36",25.9333333333333
"TIR4","YOR009W","ORF","344335-345798","+","XV",NA,NA,NA,NA,"0009277; 0003674; 0008150; 0071944; 0000324; 0006950; 0005618; 0005618; 0071555; 0016020; 0016020; 0031225; 0005576",9.931360815,11.30993891,13.30499321,15.85182131,20.08542225,22.76121201,25.99060173,29.83630471,41.22456821,49.20637793,54.53557272,52.93816159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7,13,22,21,23,20,14,16,19,21,17,16,11,18,26,25,20,25,18,18,37,35,34,19,34,28,30,16,16,35,28,23,33,25,46,38,35,47,25,26,28,30,47,55,27",25.9333333333333
"oar1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27,15,10,38,27,22,53,34,37,37,35,37,43,45,23,33,48,50,18,46,27,5,10,11,9,21,19,18,23,14,30,14,21,20,18,18,22,19,36,17,29,19,28,24,17",25.9333333333333
"SST2","YLR452C","ORF","1039270-1041366","-","XII",NA,NA,NA,NA,"0009968; 0019236; 0035556; 0005737; 0005096; 0000754; 0007165; 0005886; 0000754",41.77709356,41.15786647,40.38192633,39.58869219,38.16878123,38.17157607,38.45386649,39.06637431,37.8220703,37.14506117,36.85384841,37.68179544,7.003700521,6.937953281,6.871652245,6.799281027,6.732216481,6.61885186,7.116085018,7.498900616,6.952755902,6.874542573,7.152096181,8.059099814,"8,10,14,18,18,20,23,26,27,28,29,31,32,33,36,36,41,41,54,73,29,20,24,31,22,25,25,24,20,20,17,18,20,20,26,17,22,23,25,23,31,33,14,29,16,22,39,25,30,17,10,17,15,16,50,23,24,12,17,18,31,30,46,32,39",25.9230769230769
"HCS1","YKL017C","ORF","405190-407241","-","XI",NA,NA,NA,NA,"0003677; 0004386; 0005737; 0016787; 0000166; 0005634; 0005634; 0043141; 0006273; 0043141; 0033203; 0005524; 0005658; 0005524; 0005737",9.930267459,9.747379698,9.482958045,9.142593781,8.531452154,8.112721537,7.877991121,8.154030539,8.196951698,8.309928079,8.579582038,9.060400801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32,29,34,35,34,19,18,39,29,20,19,19,20,37,16,14,22,29,43,21,21,34,31,20,13",25.92
"ATG23","YLR431C","ORF","1000342-1001703","-","XII",NA,NA,NA,NA,"0003674; 0044805; 0000407; 0032258; 0000407; 0005737; 0005737; 0006914; 0015031; 0016020; 0016020; 0019898; 0006810; 0034045; 0034497; 0016239",13.0991854,13.25711204,13.49605608,13.79342897,14.32264735,14.63449039,14.88686985,14.98850049,15.13538946,15.27915858,15.36483589,15.3526414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42,15,18,22,43,11,19,22,29,22,37,44,10,23,48,11,19,22,29,22,42,15,18,22,43",25.92
"ADH3","YMR083W","ORF","434788-435915","+","XIII","ethanol degradation; isoleucine degradation; leucine degradation; phenylalanine degradation; superpathway of glucose fermentation; tryptophan degradation; valine degradation",NA,NA,NA,"0005759; 0004022; 0006113; 0006116; 0008270; 0016491; 0005739; 0016491; 0046872; 0005739; 0005739; 0000947; 0055114; 0055114; 0004022; 0005759",477.0081403,473.2068863,466.8968526,459.3910218,443.138442,438.0224275,439.8398596,463.0249588,464.864254,456.0593986,437.9144861,408.3736621,874.3298655,881.6562249,890.2026855,902.0305164,916.4367299,929.4851842,938.9731123,936.3882785,905.1729026,882.591664,895.4519579,975.864868,"35,31,10,18,35,41,20,23,36,28,40,32,14,31,29,14,18,17,37,23,20,14,24,21,28,25,14,35,19,25,36,26,28,28,8,31,26,32,22,18,32,28,47,30,8,20,23,42,26,11,13,22,26,46,21,38,30,29,18,33,25,9,24,12,10,23,15,46,38,34,25,38,20,28,29,20,15,25,19,14,47,16,47,15,54,25,",25.906976744186
"YRO2","YBR054W","ORF","343101-344135","+","II",NA,NA,NA,NA,"0016021; 0006811; 0005216; 0005886; 0016020; 0016020; 0005739; 0016020; 0016021; 0005739; 0003674; 0005933; 0005783; 0008150",328.6823063,329.9470376,332.433005,336.6270612,342.0273222,352.9894361,366.3266737,383.8572069,387.0130984,384.5081039,373.3888151,351.4313454,46.63115238,56.43589008,68.56874292,85.43697527,111.5107683,124.5147435,121.6016272,115.9948952,124.1733203,122.4616798,113.0735454,91.67899954,"11,4,11,18,27,10,14,12,14,18,35,15,15,16,15,20,39,16,16,16,17,22,43,16,24,17,18,27,66,17,25,18,22,29,18,29,19,23,33,22,29,20,26,33,23,30,21,26,35,23,30,24,26,36,25,32,25,26,36,28,32,26,27,39,28,35,28,27,41,29,35,28,30,41,29,37,31,30,41,31,40,32,30,43,32,4",25.8953488372093
"MRPL13","YKR006C","ORF","450423-451217","-","XI",NA,NA,NA,NA,"0005739; 0003735; 0032543; 0005762; 0005739; 0005739; 0005840; 0030529; 0005739; 0005739",40.87564986,40.19584719,39.20791412,37.92246623,36.10263255,34.19832811,32.12261794,29.82327465,28.2659132,26.85731237,26.00582616,26.04732493,12.48759103,12.85881835,12.89568758,12.53707662,11.37582322,8.646004665,6.406508087,4.718890319,5.825958115,6.619392791,6.9893952,6.116765761,"40,35,28,50,31,11,27,48,28,31,32,32,37,36,32,35,32,23,24,35,35,35,47,35,25,40,45,43,46,34,42,49,20,34,45,25,36,20,19,41,6,10,23,18,25,29,7,14,17,30,23,20,25,11,36,13,29,37,8,23,13,7,22,22,23,24,9,11,22,17,24,4,10,22,11,19,29,8,28,21,17,17,14,12,28",25.8941176470588
"ylr422w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,17,18,58,39,24,32,35,24,39,20,40,47,32,19,18,19,19,19,38,15,24,21,31,19,11,33,35,17,16,28,28,15,25,19,25,16,16,14,18,18,19,20,14,25,16,25,26,20,20,18,6,30,28,7,42,28,22,34,48,24,32,35,24,39,31,14,43,44,45,15,17,18,58,39",25.8933333333333
"DNM1","YLL001W","ORF","147890-150163","+","XII",NA,0,1,0,"0007031; 0005741; 0001300; 0005777; 0005525; 0005525; 0016559; 0005741; 0007005; 0016236; 0042803; 0051260; 0042802; 0003924; 0005741; 0007031; 0005739; 0005739; 0005739; 0000001; 0051646; 0016787; 0003924; 0000266; 0000266; 0016020; 0000166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.2298154,105.436085,110.7984638,118.4645938,129.9871155,137.2400788,138.1506512,133.4716618,119.5993245,113.2034512,114.195897,128.7672742,"34,21,26,36,21,24,41,19,17,27,23,12,7,30,5,23,17,32,22,20,29,29,6,24,39,12,42,21,9,20,46,22,14,20,30,18,24,18,27,41,25,33,20,11,29,22,23,23,38,22,26,29,29,19,49,27,31,33,42,15,33,43,26,29,44,32,13,28,18,28,18,31,36,44,16,21,26,29,33,44,13,38,12,28,8,41,26",25.8850574712644
"OST3","YOR085W","ORF","482033-483085","+","XV",NA,0,1,0,"0005783; 0005789; 0006486; 0035269; 0016020; 0008250; 0008250; 0016021; 0016021; 0004579; 0006486; 0006461; 0016021; 0005783; 0006487; 0008250; 0016740; 0016757",89.27447934,88.43367059,87.53830318,86.56303171,85.57735144,84.29102224,83.52056436,84.61081496,84.04894361,84.85420817,87.11256921,91.70721499,96.43765848,98.69478108,101.3798654,104.2748081,105.8812405,112.3068663,118.5036391,122.3587076,113.5665962,107.7406455,100.7257637,93.14396561,"20,15,21,31,28,33,18,33,31,17,38,32,35,36,9,37,27,17,25,29,20,15,21,31,28,33,18,33,31,17,38,32,35,36,9,37,27,17,25,29,29,32,21,32,26,18,32,15,18,23,22,19,25,15,21,33,28,7,35,23,40,28,26,18,32",25.8769230769231
"TPO1","YLL028W","ORF","84804-86564","+","XII",NA,0.5,0,0.5,"0016021; 0016020; 0000329; 0015606; 0005886; 0005886; 0000297; 0016021; 0000297; 0005886; 0005886; 0006810; 1902047; 0055085; 0015297; 0016021; 0033101; 0005886; 0015606; 0015606; 0000297; 0015848; 0015848; 0000296; 0000296; 0000296; 0015848; 0071944; 0015847; 0015848; 0000296; 0000297",72.85122153,72.36458178,71.82048494,71.29123741,70.35250568,70.50557144,71.48992032,74.57497476,73.83141609,74.53685626,76.67407349,81.89356873,2.13183984,2.084389886,2.090271951,2.178594804,2.458246064,2.71370496,2.854672549,2.917813823,2.832652668,2.724088704,2.376436193,1.643144033,"8,17,30,16,32,5,14,13,33,25,15,2,35,10,23,9,9,11,33,34,22,36,17,28,27,24,30,25,27,16,34,37,40,48,30,42,22,48,39,33,19,29,31,25,21,34,10,35,26,27,21,40,26,27,25,32,14,6,23,27,38,20,30,18,6,11,33,39,24,21,33,28,36,32,31,26,21,31,26,22,35,31,32,41,43,35,33,4",25.875
